,update_time,publish_time,authors,journal_ref,doi,primary_category,categories,entry_id,version
115,2020-02-27 19:48:02+00:00,2019-12-23 16:36:23+00:00,"['Waqar Ali', 'Rodolfo Pellizzoni', 'Heechul Yun']",,,cs.OS,"['cs.OS', 'cs.DC']",1912.10959,2
116,2016-09-28 09:17:05+00:00,2016-09-27 12:21:02+00:00,"['Kevin Elphinstone', 'Amirreza Zarrabi', 'Adrian Danis', 'Yanyan Shen', 'Gernot Heiser']",,,cs.OS,"['cs.OS', 'D.4.1; D.4.7; D.4.8']",1609.08372,2
117,2016-09-03 22:40:31+00:00,2016-09-01 03:45:39+00:00,['Zhiyong Shan'],,,cs.CR,"['cs.CR', 'cs.OS']",1609.00100,2
118,2022-10-21 03:50:58+00:00,2022-03-15 22:03:23+00:00,"['Zhihao Yao', 'Seyed Mohammadjavad Seyed Talebi', 'Mingyi Chen', 'Ardalan Amiri Sani', 'Thomas Anderson']",,,cs.CR,"['cs.CR', 'cs.AR', 'cs.OS']",2203.08284,2
119,2021-09-03 12:47:12+00:00,2021-05-14 14:08:10+00:00,"['Rémi Dulong', 'Rafael Pires', 'Andreia Correia', 'Valerio Schiavoni', 'Pedro Ramalhete', 'Pascal Felber', 'Gaël Thomas']",,10.1109/DSN48987.2021.00033,cs.DC,"['cs.DC', 'cs.AR', 'cs.OS', '68M20', 'D.4.2; D.4.3; D.4.8']",2105.10397,2
120,2015-12-03 10:38:11+00:00,2015-12-02 15:05:46+00:00,"['Gil Einziger', 'Roy Friedman', 'Ben Manes']",,,cs.OS,['cs.OS'],1512.00727,2
121,2020-06-02 02:54:13+00:00,2019-10-07 02:13:19+00:00,"['Thomas E. Anderson', 'Marco Canini', 'Jongyul Kim', 'Dejan Kostić', 'Youngjin Kwon', 'Simon Peter', 'Waleed Reda', 'Henry N. Schuh', 'Emmett Witchel']",,,cs.DC,"['cs.DC', 'cs.OS']",1910.05106,2
122,2017-08-21 20:09:02+00:00,2016-12-01 17:45:18+00:00,"['Javier Picorel', 'Djordje Jevdjic', 'Babak Falsafi']",,,cs.AR,"['cs.AR', 'cs.OS']",1612.00445,2
123,2010-02-01 16:27:48+00:00,2009-12-04 20:10:12+00:00,"['Amittai Aviram', 'Bryan Ford']",,,cs.OS,"['cs.OS', 'C.1.4; D.1.3; D.3.3']",0912.0926,2
124,2021-06-27 23:34:25+00:00,2019-09-11 20:47:58+00:00,"['Ayoosh Bansal', 'Jayati Singh', 'Yifan Hao', 'Jen-Yang Wen', 'Renato Mancuso', 'Marco Caccamo']","2020 9th Mediterranean Conference on Embedded Computing (MECO),
  2020, pp. 1-6",10.1109/MECO49872.2020.9134262,cs.DC,"['cs.DC', 'cs.OS', 'C.0; C.3; C.4; D.4.7; J.7']",1909.05349,2
125,2020-03-01 20:05:26+00:00,2019-09-16 02:09:58+00:00,"['Sisheng Liang', 'Zhou Yang', 'Fang Jin', 'Yong Chen']",,,cs.OS,"['cs.OS', 'cs.LG', 'cs.SY', 'eess.SY']",1909.07820,2
126,2019-01-10 12:39:27+00:00,2018-01-17 12:28:30+00:00,"['Nikolas Ioannou', 'Kornilios Kourtis', 'Ioannis Koltsidas']",,10.1109/MASCOTS.2018.00035,cs.OS,['cs.OS'],1801.05637,2
127,2022-01-26 01:45:24+00:00,2021-11-22 21:59:50+00:00,"['Ibrahim Umit Akgun', 'Ali Selman Aydin', 'Andrew Burford', 'Michael McNeill', 'Michael Arkhangelskiy', 'Aadil Shaikh', 'Lukas Velikov', 'Erez Zadok']",,,cs.OS,"['cs.OS', 'cs.LG']",2111.11554,2
128,2010-09-26 01:40:36+00:00,2010-09-16 04:43:46+00:00,"['Byung-Gon Chun', 'Sunghwan Ihm', 'Petros Maniatis', 'Mayur Naik']",,,cs.DC,"['cs.DC', 'cs.OS', 'C.2.4']",1009.3088,2
129,2022-09-02 15:26:13+00:00,2022-05-29 09:19:27+00:00,"['Mohammad Sina Karvandi', 'MohammadHossein Gholamrezaei', 'Saleh Khalaj Monfared', 'Soroush Meghdadizanjani', 'Behrooz Abbassi', 'Ali Amini', 'Reza Mortazavi', 'Saeid Gorgin', 'Dara Rahmati', 'Michael Schwarz']",,,cs.CR,"['cs.CR', 'cs.AR', 'cs.OS']",2207.05676,2
130,2010-03-09 13:02:01+00:00,2010-03-05 20:34:44+00:00,"['Peter Fornai', 'Antal Ivanyi']","Acta Univ. Sapientiae, Informatica, 2,1 (2010) 80-89",,cs.OS,"['cs.OS', 'G.2.2']",1003.1336,2
131,2019-04-29 04:32:16+00:00,2016-11-23 16:23:40+00:00,"['Bobby Powers', 'John Vilk', 'Emery D. Berger']",ASPLOS 2017,10.1145/3037697.3037727,cs.OS,"['cs.OS', 'cs.PL']",1611.07862,2
132,2021-05-23 18:41:00+00:00,2021-05-18 18:35:40+00:00,"['Gil Einziger', 'Ohad Eytan', 'Roy Friedman', 'Benjamin Manes']",,,cs.OS,"['cs.OS', 'cs.DB']",2105.08770,2
133,2010-07-25 15:40:38+00:00,2010-03-27 14:44:01+00:00,"['Amittai Aviram', 'Sen Hu', 'Bryan Ford', 'Ramakrishna Gummadi']",,,cs.OS,"['cs.OS', 'cs.CR']",1003.5303,2
134,2016-06-02 05:32:46+00:00,2016-06-01 04:29:58+00:00,"['Anna Lyons', 'Gernot Heiser']",,,cs.OS,['cs.OS'],1606.00111,2
135,2022-06-24 09:55:17+00:00,2022-02-11 16:08:43+00:00,"['Vasily A. Sartakov', 'Lluís Vilanova', 'David Eyers', 'Takahiro Shinagawa', 'Peter Pietzuch']",,,cs.OS,['cs.OS'],2202.05732,2
136,2019-10-01 18:15:48+00:00,2019-09-25 17:44:55+00:00,"['Reza Fotohi', 'Mehdi Effatparvar', 'Fateme Sarkohaki', 'Shahram Behzad', 'Jaber Hoseini balov']","2012, Volume 6, Issue 12, pp 379-384",,cs.OS,['cs.OS'],1909.11644,2
137,2021-05-18 10:40:07+00:00,2021-05-12 11:09:47+00:00,"['Jan Staschulat', 'Ralph Lange', 'Dakshina Narahari Dasari']",,,cs.RO,"['cs.RO', 'cs.OS']",2105.05590,2
138,2022-09-22 06:33:47+00:00,2022-04-15 14:42:24+00:00,"['Jingmei Hu', 'Eric Lu', 'David A. Holland', 'Ming Kawaguchi', 'Stephen Chong', 'Margo I. Seltzer']",,10.1145/3563943,cs.PL,"['cs.PL', 'cs.OS']",2204.07167,2
139,2019-11-08 06:36:11+00:00,2019-10-11 20:26:14+00:00,"['Reto Achermann', 'Ashish Panwar', 'Abhishek Bhattacharjee', 'Timothy Roscoe', 'Jayneel Gandhi']",,,cs.OS,"['cs.OS', 'cs.AR', 'cs.PF']",1910.05398,2
140,2022-07-09 11:21:18+00:00,2021-11-30 09:49:32+00:00,"['Antonio Paolillo', 'Hernán Ponce-de-León', 'Thomas Haas', 'Diogo Behrens', 'Rafael Chehab', 'Ming Fu', 'Roland Meyer']",,,cs.OS,['cs.OS'],2111.15240,2
141,2022-12-06 15:27:44+00:00,2022-09-04 14:55:41+00:00,"['Felix Schuhknecht', 'Justus Henneberg']",,,cs.DB,"['cs.DB', 'cs.OS']",2209.01635,2
142,2022-09-05 15:34:47+00:00,2022-03-25 23:28:43+00:00,"['Michael Jones', 'Jeremy Kepner', 'Daniel Andersen', 'Aydin Buluc', 'Chansup Byun', 'K Claffy', 'Timothy Davis', 'William Arcand', 'Jonathan Bernays', 'David Bestor', 'William Bergeron', 'Vijay Gadepally', 'Micheal Houle', 'Matthew Hubbell', 'Hayden Jananthan', 'Anna Klein', 'Chad Meiners', 'Lauren Milechin', 'Julie Mullen', 'Sandeep Pisharody', 'Andrew Prout', 'Albert Reuther', 'Antonio Rosa', 'Siddharth Samsi', 'Jon Sreekanth', 'Doug Stetson', 'Charles Yee', 'Peter Michaleas']",,10.1109/HPEC55821.2022.9926332,cs.NI,"['cs.NI', 'cs.DC', 'cs.OS', 'cs.SI']",2203.13934,2
143,2022-10-27 22:31:58+00:00,2021-06-23 23:44:27+00:00,"['Sam Kumar', 'David E. Culler', 'Raluca Ada Popa']",,,cs.OS,"['cs.OS', 'cs.CR']",2106.14651,2
144,2022-03-23 17:28:48+00:00,2022-03-09 17:44:56+00:00,"['Zaid Qureshi', 'Vikram Sharma Mailthody', 'Isaac Gelado', 'Seung Won Min', 'Amna Masood', 'Jeongmin Park', 'Jinjun Xiong', 'CJ Newburn', 'Dmitri Vainbrand', 'I-Hsin Chung', 'Michael Garland', 'William Dally', 'Wen-mei Hwu']",,,cs.DC,"['cs.DC', 'cs.AR', 'cs.OS', 'cs.PF']",2203.04910,2
145,2022-10-04 12:18:24+00:00,2021-10-12 18:08:38+00:00,['Roberto Natella'],"Empir Software Eng 27, 191 (2022)",10.1007/s10664-022-10233-3,cs.CR,"['cs.CR', 'cs.OS', 'cs.SE']",2110.06253,2
146,2008-04-07 07:55:38+00:00,2008-03-30 09:26:38+00:00,"['Vandy Berten', 'Chi-Ju Chang', 'Tei-Wei Kuo']",,,cs.OS,['cs.OS'],0803.4308,2
147,2019-03-01 05:13:22+00:00,2018-10-12 16:42:49+00:00,"['Dave Dice', 'Alex Kogan']",,,cs.OS,"['cs.OS', 'D.4.1; D.1.3']",1810.05600,2
148,2022-05-30 11:36:09+00:00,2022-05-22 20:50:20+00:00,"['Alain Tchana', 'Raphael Colin', 'Adrien Le Berre', 'Vincent Berger', 'Benoit Combemale', 'Natacha Crooks', 'Ludovic Pailler']",,,cs.OS,"['cs.OS', 'cs.CR']",2205.10929,2
149,2013-07-05 14:09:11+00:00,2007-01-04 09:45:28+00:00,['Franco Milicchio'],,,cs.OS,"['cs.OS', 'cs.GL']",cs/0701021,2
150,2022-09-07 03:57:32+00:00,2022-09-04 23:38:25+00:00,"['Yuqi Fu', 'Li Liu', 'Haoliang Wang', 'Yue Cheng', 'Songqing Chen']",,,cs.OS,['cs.OS'],2209.01709,2
151,2022-08-31 15:42:00+00:00,2022-05-18 12:12:05+00:00,"['Marco Spaziani Brunella', 'Marco Bonola', 'Animesh Trivedi']",,,cs.AR,"['cs.AR', 'cs.DC', 'cs.OS', 'cs.PL', 'C.5; D.3; D.4; B.4']",2205.08882,2
152,2022-10-07 02:42:58+00:00,2022-05-16 07:04:11+00:00,"['Chen-Kai Lin', 'Bow-Yaw Wang']",,,cs.FL,"['cs.FL', 'cs.OS']",2205.07480,2
153,2007-06-20 07:31:38+00:00,2007-06-19 09:44:36+00:00,"['Yvan Royon', 'Stéphane Frénot']",,,cs.OS,['cs.OS'],0706.2748,2
154,2008-05-08 02:55:57+00:00,2008-03-21 21:28:16+00:00,"['Avik Chaudhuri', 'Prasad Naldurg', 'Sriram Rajamani']",,,cs.CR,"['cs.CR', 'cs.OS', 'cs.PL', 'D.4.6; D.2.4; F.3.1']",0803.3230,2
155,2021-11-03 16:56:49+00:00,2021-06-10 10:54:29+00:00,"['Koen Zandberg', 'Emmanuel Baccelli']",,,cs.SE,"['cs.SE', 'cs.NI', 'cs.OS']",2106.12553,2
156,2015-04-12 14:14:00+00:00,2006-12-16 21:37:00+00:00,['Steffen Grønneberg'],,,cs.OS,['cs.OS'],cs/0612079,2
157,2011-09-07 13:42:51+00:00,2011-05-25 15:02:01+00:00,"['Markus Lindström', 'Gilles Geeraerts', 'Joël Goossens']",,,cs.OS,"['cs.OS', 'cs.FL']",1105.5055,2
158,2022-10-12 05:50:01+00:00,2022-03-17 21:06:15+00:00,"['Chenxi Wang', 'Yifan Qiao', 'Haoran Ma', 'Shi Liu', 'Yiying Zhang', 'Wenguang Chen', 'Ravi Netravali', 'Miryung Kim', 'Guoqing Harry Xu']",,,cs.OS,"['cs.OS', 'cs.DC', 'cs.NI']",2203.09615,2
159,2015-10-18 04:50:29+00:00,2015-08-26 03:43:38+00:00,"['Yan Cui', 'Quan Chen', 'Junfeng Yang']",,,cs.OS,['cs.OS'],1508.06356,2
160,2010-12-20 22:16:29+00:00,2010-12-13 18:47:10+00:00,"['Mian Dong', 'Lin Zhong']",,,cs.OS,['cs.OS'],1012.2831,2
161,2017-12-22 02:53:24+00:00,2017-12-21 01:26:15+00:00,"['Vyacheslav Dubeyko', 'Cyril Guyot', 'Luis Cargnini', 'Adam Manzanares']",,,cs.OS,['cs.OS'],1712.07759,2
162,2023-03-01 03:40:50+00:00,2023-02-28 08:50:03+00:00,"['Yihan Yang', 'Zhuobin Huang', 'Antoine Kaufmann', 'Jialin Li']",,,cs.OS,['cs.OS'],2302.14417,2
163,2022-03-13 19:04:02+00:00,2021-10-21 06:19:31+00:00,"['Rajath Shashidhara', 'Timothy Stamler', 'Antoine Kaufmann', 'Simon Peter']",,,cs.NI,"['cs.NI', 'cs.OS']",2110.10919,2
164,2015-11-12 12:16:11+00:00,2015-10-19 16:26:47+00:00,"['Mason Thammawichai', 'Eric C. Kerrigan']",,,cs.OS,"['cs.OS', 'cs.SY', 'math.OC']",1510.05567,2
165,2016-09-24 01:49:03+00:00,2016-07-27 07:46:13+00:00,"['Jiajun Cao', 'Kapil Arya', 'Rohan Garg', 'Shawn Matott', 'Dhabaleswar K. Panda', 'Hari Subramoni', 'Jérôme Vienne', 'Gene Cooperman']",,,cs.DC,"['cs.DC', 'cs.OS', 'C.4; D.1.3; D.2.11']",1607.07995,2
166,2008-03-10 16:10:50+00:00,2007-12-18 13:42:45+00:00,"['Vincent Nélis', 'Joël Goossens', 'Nicolas Navet', 'Raymond Devillers', 'Dragomir Milojevic']",,,cs.OS,['cs.OS'],0712.2958,2
167,2022-05-24 18:57:20+00:00,2022-05-22 23:55:23+00:00,"['Liwei Guo', 'Kaiyang Zhao', 'Yiying Zhang', 'Felix Xiaozhu Lin']",,,cs.CR,"['cs.CR', 'cs.OS']",2205.10963,2
168,2008-09-08 09:22:24+00:00,2008-05-02 09:32:03+00:00,['Joël Goossens'],,,cs.OS,['cs.OS'],0805.0200,2
169,2019-08-28 14:15:21+00:00,2019-08-28 14:15:21+00:00,"['Youmin Chen', 'Youyou Lu', 'Bohong Zhu', 'Jiwu Shu']",,,cs.OS,['cs.OS'],1908.10740,1
170,2019-01-04 23:10:05+00:00,2019-01-04 23:10:05+00:00,['Viacheslav Dubeyko'],,,cs.OS,['cs.OS'],1901.01340,1
171,2019-07-07 22:26:02+00:00,2019-07-07 22:26:02+00:00,"['Petr Ročkai', 'Zuzana Baranová', 'Jan Mrázek', 'Katarína Kejstová', 'Jiří Barnat']",,,cs.OS,['cs.OS'],1907.03356,1
172,2019-08-03 13:16:51+00:00,2019-08-03 13:16:51+00:00,"['Amar Ranjan Dash', 'Sandipta Kumar Sahu', 'B Kewal']","International Journal of Computer Science, Engineering and
  Applications (IJCSEA), AIRCC, 2019, Vol. 9(3), pp 1-21, DOI
  :10.5012/ijcsea.2019.9301",10.5012/ijcsea.2019.9301,cs.OS,"['cs.OS', 'cs.DS']",1908.01167,1
173,2019-08-26 21:04:37+00:00,2019-08-26 21:04:37+00:00,"['Rajat Kateja', 'Nathan Beckmann', 'Gregory R. Ganger']",,,cs.AR,"['cs.AR', 'cs.OS']",1908.09922,1
174,2019-08-20 04:22:58+00:00,2019-08-20 04:22:58+00:00,"['Dongxu Ji', 'Qianying Zhang', 'Shijun Zhao', 'Zhiping Shi', 'Yong Guan']",,10.1109/TrustCom/BigDataSE.2019.00014,cs.CR,"['cs.CR', 'cs.OS']",1908.07159,1
175,2019-09-23 02:03:13+00:00,2019-09-23 02:03:13+00:00,"['Rohan Kadekodi', 'Se Kwon Lee', 'Sanidhya Kashyap', 'Taesoo Kim', 'Aasheesh Kolli', 'Vijay Chidambaram']",,10.1145/3341301.3359631,cs.OS,"['cs.OS', 'cs.PF']",1909.10123,1
176,2021-04-19 17:46:29+00:00,2021-04-19 17:46:29+00:00,"['Mayank Goel', 'Gourav Singal']",,,cs.OS,"['cs.OS', 'cs.AR']",2104.09487,1
177,2022-06-11 21:18:16+00:00,2022-06-11 21:18:16+00:00,"['Gunnar Kudrjavets', 'Jeff Thomas', 'Nachiappan Nagappan', 'Ayushi Rastogi']",,,cs.SE,"['cs.SE', 'cs.OS']",2206.05616,1
178,2019-09-23 14:10:16+00:00,2019-09-23 14:10:16+00:00,"['Shesha Sreenivasamurthy', 'Ethan Miller']",,,cs.OS,['cs.OS'],1909.10377,1
179,2022-06-25 23:56:45+00:00,2022-06-25 23:56:45+00:00,"['Mariana Villarim', 'João Marcos Costa', 'Diomadson Belfort']",,,cs.OS,['cs.OS'],2206.12751,1
180,2019-09-20 16:26:25+00:00,2019-09-20 16:26:25+00:00,['Björn B. Brandenburg'],,,cs.DC,"['cs.DC', 'cs.OS']",1909.09600,1
181,2019-10-03 15:48:44+00:00,2019-10-03 15:48:44+00:00,"['James Cadden', 'Thomas Unger', 'Yara Awad', 'Han Dong', 'Orran Krieger', 'Jonathan Appavoo']",,,cs.OS,['cs.OS'],1910.01558,1
182,2021-03-16 08:46:59+00:00,2021-03-16 08:46:59+00:00,"['Sandeep Kumar', 'Aravinda Prasad', 'Smruti R. Sarangi', 'Sreenivas Subramoney']",,,cs.DC,"['cs.DC', 'cs.OS', 'cs.PF']",2103.10779,1
183,2022-10-06 11:25:05+00:00,2022-10-06 11:25:05+00:00,"['Denis Pogonin', 'Igor Korkin']",,,cs.CR,"['cs.CR', 'cs.OS']",2210.02821,1
184,2019-10-03 09:28:35+00:00,2019-10-03 09:28:35+00:00,"['Shreshth Tuli', 'Shikhar Tuli', 'Udit Jain', 'Rajkumar Buyya']","Proceedings of the 11th IEEE International Conference on Cloud
  Computing, Sydney, Australia, December 11-13, 2019",,cs.OS,['cs.OS'],1910.01642,1
185,2019-08-23 08:00:38+00:00,2019-08-23 08:00:38+00:00,"['Reto Achermann', 'Nora Hossle', 'Lukas Humbel', 'Daniel Schwyn', 'David Cock', 'Timothy Roscoe']",,,cs.OS,['cs.OS'],1908.08707,1
186,2021-02-04 21:56:28+00:00,2021-02-04 21:56:28+00:00,"['Marc Brooker', 'Adrian Costin Catangiu', 'Mike Danilov', 'Alexander Graf', 'Colm MacCarthaigh', 'Andrei Sandu']",,,cs.CR,"['cs.CR', 'cs.DC', 'cs.OS']",2102.12892,1
187,2019-09-20 02:08:24+00:00,2019-09-20 02:08:24+00:00,"['Christopher Jelesnianski', 'Jinwoo Yom', 'Changwoo Min', 'Yeongjin Jang']",,,cs.CR,"['cs.CR', 'cs.OS']",1909.09294,1
188,2019-09-09 14:49:00+00:00,2019-09-09 14:49:00+00:00,"['Jie Gao', 'Lian Zhao', 'Xuemin', 'Shen']",,,cs.OS,"['cs.OS', 'cs.NI']",1909.04658,1
189,2019-09-04 14:39:47+00:00,2019-09-04 14:39:47+00:00,"['Adarsha Balaji', 'Anup Das', 'Yuefeng Wu', 'Khanh Huynh', ""Francesco Dell'Anna"", 'Giacomo Indiveri', 'Jeffrey L. Krichmar', 'Nikil Dutt', 'Siebren Schaafsma', 'Francky Catthoor']",,,cs.ET,"['cs.ET', 'cs.LG', 'cs.OS']",1909.01843,1
190,2022-05-06 15:56:40+00:00,2022-05-06 15:56:40+00:00,"['Mathias Brossard', 'Guilhem Bryant', 'Basma El Gaabouri', 'Xinxin Fan', 'Alexandre Ferreira', 'Edmund Grimley-Evans', 'Christopher Haster', 'Evan Johnson', 'Derek Miller', 'Fan Mo', 'Dominic P. Mulligan', 'Nick Spinale', 'Eric van Hensbergen', 'Hugo J. M. Vincent', 'Shale Xiong']",,,cs.CR,"['cs.CR', 'cs.OS', 'cs.PL']",2205.03322,1
191,2022-04-12 20:03:47+00:00,2022-04-12 20:03:47+00:00,"['Hayley LeBlanc', 'Shankara Pailoor', 'Isil Dillig', 'James Bornholt', 'Vijay Chidambaram']",,,cs.OS,"['cs.OS', 'cs.SE']",2204.06066,1
192,2019-08-09 21:33:33+00:00,2019-08-09 21:33:33+00:00,"['Wei Zhou', 'Le Guan', 'Peng Liu', 'Yuqing Zhang']",,,cs.CR,"['cs.CR', 'cs.OS']",1908.03638,1
193,2022-06-27 15:28:44+00:00,2022-06-27 15:28:44+00:00,"['Ohad Eytan', 'Roy Friedman']",,,cs.OS,['cs.OS'],2206.13367,1
194,2021-01-23 21:08:25+00:00,2021-01-23 21:08:25+00:00,"['Diyu Zhou', 'Yuval Tamir']",,,cs.DC,"['cs.DC', 'cs.OS']",2101.09584,1
195,2021-12-07 17:07:53+00:00,2021-12-07 17:07:53+00:00,['Ludovic Courtès'],"1024 : Bulletin de la Soci{\'e}t{\'e} Informatique de France,
  Soci{\'e}t{\'e} Informatique de France, 2021, pp.15-22",10.48556/SIF.1024.18.15,cs.SE,"['cs.SE', 'cs.OS']",2112.04384,1
196,2019-06-29 19:59:21+00:00,2019-06-29 19:59:21+00:00,"['Kartik Hegde', 'Abhishek Srivastava', 'Rohit Agrawal']",,,cs.OS,"['cs.OS', 'cs.AR']",1907.00271,1
197,2022-06-09 13:47:18+00:00,2022-06-09 13:47:18+00:00,"['Ruxandra Bălucea', 'Paul Irofti']",,,cs.CR,"['cs.CR', 'cs.OS']",2206.04507,1
198,2022-07-15 18:17:48+00:00,2022-07-15 18:17:48+00:00,"['Christopher Branner-Augmon', 'Narek Galstyan', 'Sam Kumar', 'Emmanuel Amaro', 'Amy Ousterhout', 'Aurojit Panda', 'Sylvia Ratnasamy', 'Scott Shenker']",,,cs.OS,['cs.OS'],2207.07688,1
199,2021-08-09 17:12:10+00:00,2021-08-09 17:12:10+00:00,"['Francesco Pagano', 'Luca Verderame', 'Alessio Merlo']","Journal of Wireless Mobile Networks, Ubiquitous Computing, and
  Dependable Applications, September 2021",10.22667/JOWUA.2021.09.30.047,cs.CR,"['cs.CR', 'cs.OS']",2108.04183,1
200,2021-04-12 13:23:58+00:00,2021-04-12 13:23:58+00:00,"['Marek Šuppa', 'Ondrej Jariabka', 'Adrián Matejov', 'Marek Nagy']",,10.1145/3430665.3456387,cs.CY,"['cs.CY', 'cs.HC', 'cs.OS']",2104.05456,1
201,2019-07-27 01:36:43+00:00,2019-07-27 01:36:43+00:00,['Viacheslav Dubeyko'],,,cs.OS,['cs.OS'],1907.11825,1
202,2019-07-11 15:33:34+00:00,2019-07-11 15:33:34+00:00,"['Michael Greenberg', 'Austin J. Blatt']",,,cs.PL,"['cs.PL', 'cs.OS']",1907.05308,1
203,2022-09-27 01:56:19+00:00,2022-09-27 01:56:19+00:00,"['Sai sha', 'Chuandong Li', 'Yingwei Luo', 'Xiaolin Wang', 'Zhenlin Wang']",,,cs.OS,['cs.OS'],2209.13111,1
204,2020-07-01 19:13:26+00:00,2020-07-01 19:13:26+00:00,"['Maolin Yang', 'Zewei Chen', 'Xu Jiang', 'Nan Guan', 'Hang Lei']",,,cs.OS,['cs.OS'],2007.00706,1
205,2018-11-02 07:11:52+00:00,2018-11-02 07:11:52+00:00,"['Chandan Kalita', 'Gautam Barua', 'Priya Sehgal']",,,cs.OS,['cs.OS'],1811.00757,1
206,2019-11-22 03:29:52+00:00,2019-11-22 03:29:52+00:00,"['Hasan Al Maruf', 'Mosharaf Chowdhury']","2020 USENIX Annual Technical Conference, USENIX ATC 2020, July
  15-17, pages: 843--857",,cs.DC,"['cs.DC', 'cs.OS']",1911.09829,1
207,2021-07-29 09:29:37+00:00,2021-07-29 09:29:37+00:00,"['Kan Zhong', 'Wenlin Cui', 'Youyou Lu', 'Quanzhang Liu', 'Xiaodan Yan', 'Qizhao Yuan', 'Siwei Luo', 'Keji Huang']",,,cs.OS,['cs.OS'],2107.13848,1
208,2022-08-04 14:54:09+00:00,2022-08-04 14:54:09+00:00,"['Ayoosh Bansal', 'Anant Kandikuppa', 'Chien-Ying Chen', 'Monowar Hasan', 'Adam Bates', 'Sibin Mohan']",,,cs.CR,"['cs.CR', 'cs.OS', 'D.4.6; C.3']",2208.02699,1
209,2020-05-10 19:07:08+00:00,2020-05-10 19:07:08+00:00,"['Shihao Song', 'Anup Das', 'Onur Mutlu', 'Nagarajan Kandasamy']",,10.1145/3381898.3397210,cs.AR,"['cs.AR', 'cs.OS']",2005.04753,1
210,2021-04-28 09:50:35+00:00,2021-04-28 09:50:35+00:00,"['Pritam Majumder', 'Jiayi Huang', 'Sungkeun Kim', 'Abdullah Muzahid', 'Dylan Siegers', 'Chia-Che Tsai', 'Eun Jung Kim']",,,cs.AR,"['cs.AR', 'cs.LG', 'cs.NI', 'cs.OS']",2104.13671,1
211,2011-09-14 13:32:55+00:00,2011-09-14 13:32:55+00:00,"['H. S. Behera', 'Rakesh Mohanty', 'Sabyasachi Sahu', 'Sourav Kumar Bhoi']",,,cs.OS,['cs.OS'],1109.3076,1
212,2021-03-12 05:14:46+00:00,2021-03-12 05:14:46+00:00,"['Joel Mandebi Mbongue', 'Danielle Tchuinkou Kwadjo', 'Christophe Bobda']",,,cs.DC,"['cs.DC', 'cs.OS']",2103.07092,1
213,2019-01-23 05:41:42+00:00,2019-01-23 05:41:42+00:00,"['Paul Ratazzi', 'Ashok Bommisetti', 'Nian Ji', 'Wenliang Du']",,,cs.OS,"['cs.OS', 'cs.CR']",1901.07732,1
214,2020-09-01 15:08:31+00:00,2020-09-01 15:08:31+00:00,"['Oliver Horst', 'Johannes Wiesböck', 'Raphael Wild', 'Uwe Baumgarten']",,,cs.OS,['cs.OS'],2009.00506,1
215,2013-11-13 10:53:02+00:00,2013-11-13 10:53:02+00:00,"['Brijender Kahanwal', 'Dr. Tejinder Pal Singh', 'Dr. R. K. Tuteja']","Pelagia Research Library Advances in Applied Science Research,
  Vol. 2(6), pp. 254-260, 2011",,cs.OS,"['cs.OS', 'cs.CR', 'cs.PF']",1311.3686,1
216,2019-12-16 08:42:59+00:00,2019-12-16 08:42:59+00:00,"['Nawanol Theera-Ampornpunt', 'Shikhar Suryavansh', 'Sameer Manchanda', 'Rajesh Panta', 'Kaustubh Joshi', 'Mostafa Ammar', 'Mung Chiang', 'Saurabh Bagchi']",,,cs.OS,"['cs.OS', 'cs.LG', 'stat.ML']",2001.08169,1
217,2021-01-21 23:17:42+00:00,2021-01-21 23:17:42+00:00,"['Geunsik Lim', 'Changwoo Min', 'Dong Hyun Kang', 'Young Ik Eom']",,10.1109/GCCE.2013.6664780,cs.AR,"['cs.AR', 'cs.OS']",2101.08885,1
218,2011-03-09 07:25:00+00:00,2011-03-09 07:25:00+00:00,['Matthieu Moy'],,,cs.OS,['cs.OS'],1103.1717,1
219,2011-05-09 22:26:15+00:00,2011-05-09 22:26:15+00:00,['Niall Douglas'],,,cs.OS,"['cs.OS', 'cs.PF', 'D.4.2']",1105.1811,1
220,2014-11-14 02:30:08+00:00,2014-11-14 02:30:08+00:00,"['Ardalan Amiri Sani', 'Lin Zhong', 'Dan S. Wallach']",,,cs.OS,['cs.OS'],1411.3777,1
221,2020-04-09 23:07:44+00:00,2020-04-09 23:07:44+00:00,"['Zahra Tarkhani', 'Anil Madhavapeddy']",,,cs.OS,['cs.OS'],2004.04846,1
222,2021-01-15 01:30:48+00:00,2021-01-15 01:30:48+00:00,"['Thaleia Dimitra Doudali', 'Daniel Zahka', 'Ada Gavrilovska']",,,cs.DC,"['cs.DC', 'cs.OS']",2101.07200,1
223,2019-09-02 17:28:05+00:00,2019-09-02 17:28:05+00:00,"['Yimeng Liu', 'Zhiwen Yu', 'Bin Guo', 'Qi Han', 'Jiangbin Su', 'Jiahao Liao']",,,cs.CY,"['cs.CY', 'cs.OS', 'cs.SE']",1909.00805,1
224,2019-01-04 17:31:56+00:00,2019-01-04 17:31:56+00:00,"['Yuxin Ren', 'Vlad Nitu', 'Guyue Liu', 'Gabriel Parmer', 'Timothy Wood', 'Alain Tchana', 'Riley Kennedy']",,,cs.OS,['cs.OS'],1901.01222,1
